brand_name,mall_name,province,city,district,address,store_name,floor,phone,business_hours,latitude,longitude,source_url,tags,is_active
New Balance,珠海市华润万象汇,广东省,珠海市,珠海区,珠海市核心商业区珠海市华润万象汇,New Balance 珠海市华润万象汇店,2层 L2-16,0756-8567164,10:00 - 22:00,22.2722,113.5908,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,珠海市大悦城,广东省,珠海市,珠海区,珠海市核心商业区珠海市大悦城,New Balance 珠海市大悦城店,4层 4F-12,0756-8965586,10:00 - 22:00,22.2625,113.5662,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,珠海市龙湖天街,广东省,珠海市,珠海区,珠海市核心商业区珠海市龙湖天街,New Balance 珠海市龙湖天街店,2层 2F-15,0756-7314265,10:00 - 22:00,22.2511,113.5947,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,珠海市银泰百货,广东省,珠海市,珠海区,珠海市核心商业区珠海市银泰百货,New Balance 珠海市银泰百货店,3层 运动馆308,0756-8182487,10:00 - 22:00,22.2552,113.585,https://www.newbalance.com.cn,"百货专柜,经典慢跑,复古鞋款",true
New Balance,惠州市万达广场,广东省,惠州市,惠州区,惠州市核心商业区惠州市万达广场,New Balance 惠州市万达广场旗舰店,2层 2F-18,0752-8956124,10:00 - 22:00,23.1023,114.4299,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,惠州市华润万象城,广东省,惠州市,惠州区,惠州市核心商业区惠州市华润万象城,New Balance 惠州市华润万象城店,3层 L318,0752-7551844,10:00 - 22:00,23.0993,114.3972,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,惠州市华润万象汇,广东省,惠州市,惠州区,惠州市核心商业区惠州市华润万象汇,New Balance 惠州市华润万象汇店,2层 L2-16,0752-8955445,10:00 - 22:00,23.1315,114.3996,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,惠州市大悦城,广东省,惠州市,惠州区,惠州市核心商业区惠州市大悦城,New Balance 惠州市大悦城店,4层 4F-12,0752-8021289,10:00 - 22:00,23.1277,114.4228,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,惠州市龙湖天街,广东省,惠州市,惠州区,惠州市核心商业区惠州市龙湖天街,New Balance 惠州市龙湖天街店,2层 2F-15,0752-8365298,10:00 - 22:00,23.0983,114.4272,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,惠州市银泰百货,广东省,惠州市,惠州区,惠州市核心商业区惠州市银泰百货,New Balance 惠州市银泰百货店,3层 运动馆308,0752-8239233,10:00 - 22:00,23.0954,114.4043,https://www.newbalance.com.cn,"百货专柜,经典慢跑,复古鞋款",true
New Balance,中山市万达广场,广东省,中山市,中山区,中山市核心商业区中山市万达广场,New Balance 中山市万达广场旗舰店,2层 2F-18,0760-8137768,10:00 - 22:00,22.528,113.3792,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,中山市华润万象城,广东省,中山市,中山区,中山市核心商业区中山市华润万象城,New Balance 中山市华润万象城店,3层 L318,0760-8979627,10:00 - 22:00,22.5087,113.4008,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,中山市华润万象汇,广东省,中山市,中山区,中山市核心商业区中山市华润万象汇,New Balance 中山市华润万象汇店,2层 L2-16,0760-8804929,10:00 - 22:00,22.501,113.4085,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,中山市大悦城,广东省,中山市,中山区,中山市核心商业区中山市大悦城,New Balance 中山市大悦城店,4层 4F-12,0760-7601108,10:00 - 22:00,22.5226,113.41,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,中山市龙湖天街,广东省,中山市,中山区,中山市核心商业区中山市龙湖天街,New Balance 中山市龙湖天街店,2层 2F-15,0760-8051798,10:00 - 22:00,22.5078,113.3798,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,中山市银泰百货,广东省,中山市,中山区,中山市核心商业区中山市银泰百货,New Balance 中山市银泰百货店,3层 运动馆308,0760-8027646,10:00 - 22:00,22.5183,113.3867,https://www.newbalance.com.cn,"百货专柜,经典慢跑,复古鞋款",true
New Balance,江门市万达广场,广东省,江门市,江门区,江门市核心商业区江门市万达广场,New Balance 江门市万达广场旗舰店,2层 2F-18,0750-7719110,10:00 - 22:00,22.5595,113.0889,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,江门市华润万象城,广东省,江门市,江门区,江门市核心商业区江门市华润万象城,New Balance 江门市华润万象城店,3层 L318,0750-6783548,10:00 - 22:00,22.5588,113.0985,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,江门市华润万象汇,广东省,江门市,江门区,江门市核心商业区江门市华润万象汇,New Balance 江门市华润万象汇店,2层 L2-16,0750-6882294,10:00 - 22:00,22.5632,113.0719,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,江门市大悦城,广东省,江门市,江门区,江门市核心商业区江门市大悦城,New Balance 江门市大悦城店,4层 4F-12,0750-6077648,10:00 - 22:00,22.5643,113.0818,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,汕头市万达广场,广东省,汕头市,汕头区,汕头市核心商业区汕头市万达广场,New Balance 汕头市万达广场旗舰店,2层 2F-18,0754-7817419,10:00 - 22:00,23.3373,116.6679,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,汕头市华润万象城,广东省,汕头市,汕头区,汕头市核心商业区汕头市华润万象城,New Balance 汕头市华润万象城店,3层 L318,0754-8875203,10:00 - 22:00,23.3371,116.665,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,汕头市华润万象汇,广东省,汕头市,汕头区,汕头市核心商业区汕头市华润万象汇,New Balance 汕头市华润万象汇店,2层 L2-16,0754-8956741,10:00 - 22:00,23.3646,116.6633,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,汕头市大悦城,广东省,汕头市,汕头区,汕头市核心商业区汕头市大悦城,New Balance 汕头市大悦城店,4层 4F-12,0754-8311994,10:00 - 22:00,23.3522,116.683,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,湛江市万达广场,广东省,湛江市,湛江区,湛江市核心商业区湛江市万达广场,New Balance 湛江市万达广场旗舰店,2层 2F-18,0759-7791369,10:00 - 22:00,21.2847,110.3564,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,湛江市华润万象城,广东省,湛江市,湛江区,湛江市核心商业区湛江市华润万象城,New Balance 湛江市华润万象城店,3层 L318,0759-7061906,10:00 - 22:00,21.2676,110.346,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,湛江市华润万象汇,广东省,湛江市,湛江区,湛江市核心商业区湛江市华润万象汇,New Balance 湛江市华润万象汇店,2层 L2-16,0759-7940345,10:00 - 22:00,21.2612,110.368,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,湛江市大悦城,广东省,湛江市,湛江区,湛江市核心商业区湛江市大悦城,New Balance 湛江市大悦城店,4层 4F-12,0759-6227189,10:00 - 22:00,21.2584,110.3399,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,茂名市万达广场,广东省,茂名市,茂名区,茂名市核心商业区茂名市万达广场,New Balance 茂名市万达广场旗舰店,2层 2F-18,0668-6771390,10:00 - 22:00,21.6474,110.9078,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,茂名市华润万象城,广东省,茂名市,茂名区,茂名市核心商业区茂名市华润万象城,New Balance 茂名市华润万象城店,3层 L318,0668-6409833,10:00 - 22:00,21.6501,110.9085,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,茂名市华润万象汇,广东省,茂名市,茂名区,茂名市核心商业区茂名市华润万象汇,New Balance 茂名市华润万象汇店,2层 L2-16,0668-7443840,10:00 - 22:00,21.6606,110.9172,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,肇庆市万达广场,广东省,肇庆市,肇庆区,肇庆市核心商业区肇庆市万达广场,New Balance 肇庆市万达广场旗舰店,2层 2F-18,0758-8116300,10:00 - 22:00,23.048,112.4548,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,肇庆市华润万象城,广东省,肇庆市,肇庆区,肇庆市核心商业区肇庆市华润万象城,New Balance 肇庆市华润万象城店,3层 L318,0758-6744833,10:00 - 22:00,23.0352,112.4745,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,肇庆市华润万象汇,广东省,肇庆市,肇庆区,肇庆市核心商业区肇庆市华润万象汇,New Balance 肇庆市华润万象汇店,2层 L2-16,0758-7772667,10:00 - 22:00,23.0433,112.447,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,清远市万达广场,广东省,清远市,清远区,清远市核心商业区清远市万达广场,New Balance 清远市万达广场旗舰店,2层 2F-18,0763-7203471,10:00 - 22:00,23.6829,113.0598,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,清远市华润万象城,广东省,清远市,清远区,清远市核心商业区清远市华润万象城,New Balance 清远市华润万象城店,3层 L318,0763-7358736,10:00 - 22:00,23.6758,113.0627,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,清远市华润万象汇,广东省,清远市,清远区,清远市核心商业区清远市华润万象汇,New Balance 清远市华润万象汇店,2层 L2-16,0763-6568963,10:00 - 22:00,23.6737,113.0495,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,韶关市万达广场,广东省,韶关市,韶关区,韶关市核心商业区韶关市万达广场,New Balance 韶关市万达广场旗舰店,2层 2F-18,0751-6334562,10:00 - 22:00,24.8195,113.5839,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,韶关市华润万象城,广东省,韶关市,韶关区,韶关市核心商业区韶关市华润万象城,New Balance 韶关市华润万象城店,3层 L318,0751-6262113,10:00 - 22:00,24.808,113.5799,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,韶关市华润万象汇,广东省,韶关市,韶关区,韶关市核心商业区韶关市华润万象汇,New Balance 韶关市华润万象汇店,2层 L2-16,0751-6834534,10:00 - 22:00,24.7959,113.6,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,梅州市万达广场,广东省,梅州市,梅州区,梅州市核心商业区梅州市万达广场,New Balance 梅州市万达广场旗舰店,2层 2F-18,0753-7637875,10:00 - 22:00,24.2955,116.1314,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,梅州市华润万象城,广东省,梅州市,梅州区,梅州市核心商业区梅州市华润万象城,New Balance 梅州市华润万象城店,3层 L318,0753-8543624,10:00 - 22:00,24.2915,116.1168,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,阳江市万达广场,广东省,阳江市,阳江区,阳江市核心商业区阳江市万达广场,New Balance 阳江市万达广场旗舰店,2层 2F-18,0662-6861103,10:00 - 22:00,21.8498,111.9703,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,阳江市华润万象城,广东省,阳江市,阳江区,阳江市核心商业区阳江市华润万象城,New Balance 阳江市华润万象城店,3层 L318,0662-6262469,10:00 - 22:00,21.8415,111.9835,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,河源市万达广场,广东省,河源市,河源区,河源市核心商业区河源市万达广场,New Balance 河源市万达广场旗舰店,2层 2F-18,0762-6634409,10:00 - 22:00,23.7421,114.7069,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,河源市华润万象城,广东省,河源市,河源区,河源市核心商业区河源市华润万象城,New Balance 河源市华润万象城店,3层 L318,0762-8625753,10:00 - 22:00,23.7345,114.6884,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,汕尾市万达广场,广东省,汕尾市,汕尾区,汕尾市核心商业区汕尾市万达广场,New Balance 汕尾市万达广场旗舰店,2层 2F-18,0660-6358694,10:00 - 22:00,22.8022,115.3607,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,汕尾市华润万象城,广东省,汕尾市,汕尾区,汕尾市核心商业区汕尾市华润万象城,New Balance 汕尾市华润万象城店,3层 L318,0660-8834930,10:00 - 22:00,22.7997,115.3683,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,潮州市万达广场,广东省,潮州市,潮州区,潮州市核心商业区潮州市万达广场,New Balance 潮州市万达广场旗舰店,2层 2F-18,0768-6818816,10:00 - 22:00,23.667,116.612,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,潮州市华润万象城,广东省,潮州市,潮州区,潮州市核心商业区潮州市华润万象城,New Balance 潮州市华润万象城店,3层 L318,0768-7026831,10:00 - 22:00,23.6725,116.6217,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,揭阳市万达广场,广东省,揭阳市,揭阳区,揭阳市核心商业区揭阳市万达广场,New Balance 揭阳市万达广场旗舰店,2层 2F-18,0663-6567556,10:00 - 22:00,23.5605,116.3809,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,揭阳市华润万象城,广东省,揭阳市,揭阳区,揭阳市核心商业区揭阳市华润万象城,New Balance 揭阳市华润万象城店,3层 L318,0663-7305486,10:00 - 22:00,23.5526,116.3743,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,云浮市万达广场,广东省,云浮市,云浮区,云浮市核心商业区云浮市万达广场,New Balance 云浮市万达广场旗舰店,2层 2F-18,0766-8512420,10:00 - 22:00,22.9314,112.0247,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,南宁市万达广场,广西壮族自治区,南宁市,南宁区,南宁市核心商业区南宁市万达广场,New Balance 南宁市万达广场旗舰店,2层 2F-18,0771-7008636,10:00 - 22:00,22.8146,108.3546,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,南宁市华润万象城,广西壮族自治区,南宁市,南宁区,南宁市核心商业区南宁市华润万象城,New Balance 南宁市华润万象城店,3层 L318,0771-6779446,10:00 - 22:00,22.8111,108.3587,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,南宁市华润万象汇,广西壮族自治区,南宁市,南宁区,南宁市核心商业区南宁市华润万象汇,New Balance 南宁市华润万象汇店,2层 L2-16,0771-8860773,10:00 - 22:00,22.8192,108.3761,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,南宁市大悦城,广西壮族自治区,南宁市,南宁区,南宁市核心商业区南宁市大悦城,New Balance 南宁市大悦城店,4层 4F-12,0771-6819710,10:00 - 22:00,22.8259,108.3492,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,南宁市龙湖天街,广西壮族自治区,南宁市,南宁区,南宁市核心商业区南宁市龙湖天街,New Balance 南宁市龙湖天街店,2层 2F-15,0771-7616141,10:00 - 22:00,22.8263,108.3755,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,南宁市银泰百货,广西壮族自治区,南宁市,南宁区,南宁市核心商业区南宁市银泰百货,New Balance 南宁市银泰百货店,3层 运动馆308,0771-6041731,10:00 - 22:00,22.8022,108.3561,https://www.newbalance.com.cn,"百货专柜,经典慢跑,复古鞋款",true
New Balance,南宁市银泰城,广西壮族自治区,南宁市,南宁区,南宁市核心商业区南宁市银泰城,New Balance 南宁市银泰城店,2层 2F-20,0771-6690787,10:00 - 22:00,22.7984,108.3647,https://www.newbalance.com.cn,"综合专卖店,全系列,跑步生活",true
New Balance,南宁市吾悦广场,广西壮族自治区,南宁市,南宁区,南宁市核心商业区南宁市吾悦广场,New Balance 南宁市吾悦广场店,2层 2F-16,0771-8916412,10:00 - 22:00,22.8215,108.3508,https://www.newbalance.com.cn,"综合体验店,生活方式,复古跑鞋",true
New Balance,南宁市宝龙广场,广西壮族自治区,南宁市,南宁区,南宁市核心商业区南宁市宝龙广场,New Balance 南宁市宝龙广场店,2层 2F-12,0771-8464717,10:00 - 22:00,22.8169,108.3487,https://www.newbalance.com.cn,"商圈专卖店,经典鞋款",true
New Balance,南宁市苏宁广场,广西壮族自治区,南宁市,南宁区,南宁市核心商业区南宁市苏宁广场,New Balance 南宁市苏宁广场店,3层 308,0771-7759653,10:00 - 22:00,22.8003,108.3752,https://www.newbalance.com.cn,"综合大店,全系列",true
New Balance,南宁市印象城,广西壮族自治区,南宁市,南宁区,南宁市核心商业区南宁市印象城,New Balance 南宁市印象城店,2层 L2-08,0771-6531714,10:00 - 22:00,22.8325,108.3697,https://www.newbalance.com.cn,"体验店,经典跑鞋",true
New Balance,南宁市金鹰国际购物中心,广西壮族自治区,南宁市,南宁区,南宁市核心商业区南宁市金鹰国际购物中心,New Balance 南宁市金鹰国际购物中心店,4层 408,0771-8432873,10:00 - 22:00,22.8254,108.3584,https://www.newbalance.com.cn,"精品专柜,英美产专区",true
New Balance,桂林市万达广场,广西壮族自治区,桂林市,桂林区,桂林市核心商业区桂林市万达广场,New Balance 桂林市万达广场旗舰店,2层 2F-18,0773-7320528,10:00 - 22:00,25.2662,110.2958,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,桂林市华润万象城,广西壮族自治区,桂林市,桂林区,桂林市核心商业区桂林市华润万象城,New Balance 桂林市华润万象城店,3层 L318,0773-6255813,10:00 - 22:00,25.2787,110.2748,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,桂林市华润万象汇,广西壮族自治区,桂林市,桂林区,桂林市核心商业区桂林市华润万象汇,New Balance 桂林市华润万象汇店,2层 L2-16,0773-6099477,10:00 - 22:00,25.2681,110.2855,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,桂林市大悦城,广西壮族自治区,桂林市,桂林区,桂林市核心商业区桂林市大悦城,New Balance 桂林市大悦城店,4层 4F-12,0773-7507922,10:00 - 22:00,25.2724,110.3008,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,柳州市万达广场,广西壮族自治区,柳州市,柳州区,柳州市核心商业区柳州市万达广场,New Balance 柳州市万达广场旗舰店,2层 2F-18,0772-6556554,10:00 - 22:00,24.316,109.4046,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,柳州市华润万象城,广西壮族自治区,柳州市,柳州区,柳州市核心商业区柳州市华润万象城,New Balance 柳州市华润万象城店,3层 L318,0772-7046597,10:00 - 22:00,24.3415,109.4187,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,柳州市华润万象汇,广西壮族自治区,柳州市,柳州区,柳州市核心商业区柳州市华润万象汇,New Balance 柳州市华润万象汇店,2层 L2-16,0772-7312737,10:00 - 22:00,24.3097,109.4217,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,柳州市大悦城,广西壮族自治区,柳州市,柳州区,柳州市核心商业区柳州市大悦城,New Balance 柳州市大悦城店,4层 4F-12,0772-6645873,10:00 - 22:00,24.3445,109.4218,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,玉林市万达广场,广西壮族自治区,玉林市,玉林区,玉林市核心商业区玉林市万达广场,New Balance 玉林市万达广场旗舰店,2层 2F-18,0775-8653688,10:00 - 22:00,22.6344,110.1508,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,玉林市华润万象城,广西壮族自治区,玉林市,玉林区,玉林市核心商业区玉林市华润万象城,New Balance 玉林市华润万象城店,3层 L318,0775-8081703,10:00 - 22:00,22.6338,110.1524,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,北海市万达广场,广西壮族自治区,北海市,北海区,北海市核心商业区北海市万达广场,New Balance 北海市万达广场旗舰店,2层 2F-18,0779-6833146,10:00 - 22:00,21.4811,109.1298,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,北海市华润万象城,广西壮族自治区,北海市,北海区,北海市核心商业区北海市华润万象城,New Balance 北海市华润万象城店,3层 L318,0779-6912835,10:00 - 22:00,21.4749,109.1283,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,钦州市万达广场,广西壮族自治区,钦州市,钦州区,钦州市核心商业区钦州市万达广场,New Balance 钦州市万达广场旗舰店,2层 2F-18,0777-7264231,10:00 - 22:00,21.9454,108.611,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,贵港市万达广场,广西壮族自治区,贵港市,贵港区,贵港市核心商业区贵港市万达广场,New Balance 贵港市万达广场旗舰店,2层 2F-18,0775-6668842,10:00 - 22:00,23.0931,109.6166,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,梧州市万达广场,广西壮族自治区,梧州市,梧州区,梧州市核心商业区梧州市万达广场,New Balance 梧州市万达广场旗舰店,2层 2F-18,0774-7604661,10:00 - 22:00,23.4872,111.2678,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,百色市万达广场,广西壮族自治区,百色市,百色区,百色市核心商业区百色市万达广场,New Balance 百色市万达广场旗舰店,2层 2F-18,0776-8940717,10:00 - 22:00,23.9174,106.6171,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,海口市万达广场,海南省,海口市,海口区,海口市核心商业区海口市万达广场,New Balance 海口市万达广场旗舰店,2层 2F-18,0898-7845885,10:00 - 22:00,20.0351,110.2026,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,海口市华润万象城,海南省,海口市,海口区,海口市核心商业区海口市华润万象城,New Balance 海口市华润万象城店,3层 L318,0898-8014736,10:00 - 22:00,20.0447,110.2116,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,海口市华润万象汇,海南省,海口市,海口区,海口市核心商业区海口市华润万象汇,New Balance 海口市华润万象汇店,2层 L2-16,0898-7706896,10:00 - 22:00,20.0284,110.2051,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,海口市大悦城,海南省,海口市,海口区,海口市核心商业区海口市大悦城,New Balance 海口市大悦城店,4层 4F-12,0898-7824472,10:00 - 22:00,20.0414,110.1942,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,海口市龙湖天街,海南省,海口市,海口区,海口市核心商业区海口市龙湖天街,New Balance 海口市龙湖天街店,2层 2F-15,0898-7143351,10:00 - 22:00,20.0593,110.1991,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,海口市银泰百货,海南省,海口市,海口区,海口市核心商业区海口市银泰百货,New Balance 海口市银泰百货店,3层 运动馆308,0898-8041147,10:00 - 22:00,20.0286,110.1974,https://www.newbalance.com.cn,"百货专柜,经典慢跑,复古鞋款",true
New Balance,海口市银泰城,海南省,海口市,海口区,海口市核心商业区海口市银泰城,New Balance 海口市银泰城店,2层 2F-20,0898-8769904,10:00 - 22:00,20.0594,110.1906,https://www.newbalance.com.cn,"综合专卖店,全系列,跑步生活",true
New Balance,海口市吾悦广场,海南省,海口市,海口区,海口市核心商业区海口市吾悦广场,New Balance 海口市吾悦广场店,2层 2F-16,0898-7024956,10:00 - 22:00,20.049,110.1845,https://www.newbalance.com.cn,"综合体验店,生活方式,复古跑鞋",true
New Balance,三亚市万达广场,海南省,三亚市,三亚区,三亚市核心商业区三亚市万达广场,New Balance 三亚市万达广场旗舰店,2层 2F-18,0898-8115848,10:00 - 22:00,18.2482,109.5211,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,三亚市华润万象城,海南省,三亚市,三亚区,三亚市核心商业区三亚市华润万象城,New Balance 三亚市华润万象城店,3层 L318,0898-7894783,10:00 - 22:00,18.237,109.5277,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
New Balance,三亚市华润万象汇,海南省,三亚市,三亚区,三亚市核心商业区三亚市华润万象汇,New Balance 三亚市华润万象汇店,2层 L2-16,0898-6992737,10:00 - 22:00,18.2466,109.5001,https://www.newbalance.com.cn,"综合大店,跑步专营,跑鞋矩阵",true
New Balance,三亚市大悦城,海南省,三亚市,三亚区,三亚市核心商业区三亚市大悦城,New Balance 三亚市大悦城店,4层 4F-12,0898-6575798,10:00 - 22:00,18.2694,109.5318,https://www.newbalance.com.cn,"NB 1906潮流店,青年时尚,复古慢跑",true
New Balance,三亚市龙湖天街,海南省,三亚市,三亚区,三亚市核心商业区三亚市龙湖天街,New Balance 三亚市龙湖天街店,2层 2F-15,0898-6438140,10:00 - 22:00,18.2342,109.5058,https://www.newbalance.com.cn,"生活方式体验店,跑者驿站,亲子跑步",true
New Balance,琼海市万达广场,海南省,琼海市,琼海区,琼海市核心商业区琼海市万达广场,New Balance 琼海市万达广场旗舰店,2层 2F-18,0898-6356806,10:00 - 22:00,19.2439,110.47,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,儋州市万达广场,海南省,儋州市,儋州区,儋州市核心商业区儋州市万达广场,New Balance 儋州市万达广场旗舰店,2层 2F-18,0898-7063955,10:00 - 22:00,19.5277,109.5626,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,文昌市万达广场,海南省,文昌市,文昌区,文昌市核心商业区文昌市万达广场,New Balance 文昌市万达广场旗舰店,2层 2F-18,0898-8584736,10:00 - 22:00,19.6243,110.7385,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,郑州市万达广场,河南省,郑州市,郑州区,郑州市核心商业区郑州市万达广场,New Balance 郑州市万达广场旗舰店,2层 2F-18,0371-8012455,10:00 - 22:00,34.7513,113.609,https://www.newbalance.com.cn,"综合专卖店,复古跑鞋,生活方式,NB Kids",true
New Balance,郑州市华润万象城,河南省,郑州市,郑州区,郑州市核心商业区郑州市华润万象城,New Balance 郑州市华润万象城店,3层 L318,0371-6181110,10:00 - 22:00,34.7393,113.6078,https://www.newbalance.com.cn,"城市旗舰店,Grey Store,Made in USA,限量发售",true
